3,1
13,1
18,7
21,7
48,1
52,3
126,6
143,5
166,3
178,6
249,4
279,3
281,4
299,9
303,1
307,6
313,7
324,10
326,2
337,7
344,10
357,3
367,10
395,10
410,5
428,3
439,3
441,10
446,10
448,3
454,2
463,3
465,3
468,7
479,6
12,20
24,20
26,14
27,19
34,11
42,12
50,20
54,14
55,18
64,15
76,12
89,18
101,11
112,15
131,12
132,15
133,11
139,11
152,18
157,14
161,20
187,12
197,19
201,13
208,14
216,17
224,20
227,11
231,15
238,19
240,17
245,19
254,13
258,18
272,15
291,18
295,12
314,12
325,12
331,15
333,15
339,11
341,16
347,11
362,15
369,15
370,14
376,18
388,19
399,14
401,18
408,18
431,12
434,17
452,17
456,15
460,12
475,16
485,13
490,19
498,12
46,22
65,27
73,27
82,23
86,22
99,23
103,27
215,29
225,26
233,28
237,25
265,27
277,24
288,22
289,27
290,23
294,22
304,23
345,23
363,23
378,25
423,29
476,21
497,22
2,32
9,39
11,33
25,39
28,32
36,39
51,33
58,35
66,40
67,31
69,31
77,38
88,39
91,35
92,37
107,31
128,38
138,35
142,39
146,35
147,32
156,39
183,31
188,39
189,39
192,35
194,31
209,39
210,39
234,36
243,32
246,33
280,35
298,39
305,36
311,39
319,36
323,38
340,33
346,39
352,37
360,38
383,35
390,31
391,36
397,35
398,35
400,39
409,39
414,32
420,35
422,31
426,38
437,33
438,39
440,39
487,31
491,38
493,39
499,39
4,44
10,45
15,47
38,42
53,45
60,44
74,44
78,42
83,48
87,48
95,50
98,43
105,44
111,47
117,43
123,43
124,44
136,44
144,45
155,45
164,50
167,45
172,41
179,42
180,48
184,50
203,47
206,42
212,47
226,43
230,43
232,46
244,44
251,49
266,42
271,43
274,44
278,48
282,43
297,50
302,45
306,41
321,46
322,46
332,45
336,43
343,48
356,47
361,42
364,44
366,44
371,45
379,42
380,43
381,45
392,45
394,46
404,43
427,47
429,43
433,49
435,41
445,50
447,49
450,41
453,44
459,43
466,44
477,43
481,49
483,45
494,45
1,53
5,53
17,56
20,54
29,54
31,53
41,52
59,56
68,53
85,55
96,53
102,53
104,52
108,58
110,53
115,57
116,52
120,55
121,53
125,57
127,56
130,53
145,55
148,53
150,58
154,53
169,56
170,57
173,56
176,53
177,53
182,52
199,57
205,52
207,57
222,53
229,54
248,56
250,53
259,53
263,53
270,58
276,58
285,58
292,52
301,53
335,52
338,53
358,57
359,58
393,57
403,56
406,56
407,56
424,57
436,53
442,53
444,53
449,53
457,57
461,53
462,52
469,53
471,55
472,53
478,52
482,53
484,56
489,57
492,57
495,53
500,52
501,51
502,51
503,51
504,51
505,51
506,51
507,51
508,51
509,51
510,51
511,51
512,51
513,51
514,51
515,51
516,51
517,51
518,51
519,51
520,51
521,51
522,51
523,51
524,51
525,51
526,51
527,51
528,51
529,51
7,69
8,68
35,67
45,69
56,69
62,61
70,68
75,61
81,70
84,68
90,62
100,68
113,68
114,61
118,70
134,68
141,62
149,63
151,69
153,62
158,68
165,63
168,70
171,67
174,70
185,62
190,68
191,67
196,67
211,70
213,68
217,68
221,70
223,68
255,67
262,64
267,63
273,63
283,63
296,67
315,68
316,61
327,66
328,70
334,68
348,68
349,61
355,65
365,70
377,67
396,66
402,62
405,62
411,66
413,67
415,67
430,67
432,62
443,68
458,67
464,62
470,63
473,61
486,70
488,66
6,72
30,75
32,72
37,80
40,78
43,74
94,78
106,71
109,74
140,75
175,79
181,78
186,80
193,74
195,78
214,80
228,75
247,74
252,80
256,78
257,71
286,79
309,73
310,72
312,74
317,78
320,71
329,78
350,75
353,76
372,72
373,72
384,74
385,80
421,76
425,78
467,80
496,79
14,82
19,84
23,89
33,83
39,83
44,81
57,81
61,82
71,89
72,83
79,83
93,82
122,81
135,89
159,90
160,81
163,90
198,87
202,89
218,86
219,90
220,86
235,85
236,82
239,82
241,83
242,90
260,88
264,86
269,84
275,81
284,89
287,86
308,89
318,81
374,83
375,89
382,84
387,88
412,89
416,86
417,81
418,87
419,89
455,87
474,84
480,89
16,98
22,92
47,97
49,95
63,100
80,99
97,91
119,91
129,95
137,98
162,97
200,99
204,92
253,93
261,91
268,92
293,93
300,97
330,91
342,95
351,91
354,100
368,93
386,92
389,99
451,98
